State,State-Code,District,Indicator,NFHS-5,NFHS-4
Bihar,BR,Aurangabad,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),52.4,
Bihar,BR,Aurangabad,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),68.4,53.4
Bihar,BR,Aurangabad,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),60.9,54.2
Bihar,BR,Aurangabad,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),53.1,55.0
Bihar,BR,Aurangabad,84. All women age 15-49 years who are anaemic22 (%),60.5,54.3
Bihar,BR,Aurangabad,85. All women age 15-19 years who are anaemic22 (%),56.9,55.1
Bihar,BR,Aurangabad,86. Blood sugar level - high (141-160 mg/dl)23 (%),6.5,
Bihar,BR,Aurangabad,87. Blood sugar level - very high (>160 mg/dl)23 (%),3.7,
Bihar,BR,Aurangabad,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),10.6,
Bihar,BR,Aurangabad,89. Blood sugar level - high (141-160 mg/dl)23 (%),8.9,
Bihar,BR,Aurangabad,90. Blood sugar level - very high (>160 mg/dl)23 (%),4.1,
Bihar,BR,Aurangabad,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),14.1,
Bihar,BR,Aurangabad,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.4,
Bihar,BR,Aurangabad,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,
Bihar,BR,Aurangabad,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.2,
Bihar,BR,Aurangabad,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.4,
Bihar,BR,Aurangabad,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.2,
Bihar,BR,Aurangabad,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),15.3,
Bihar,BR,Aurangabad,98.Ever undergone a screening test for cervical cancer (%),0.0,
Bihar,BR,Aurangabad,99.Ever undergone a breast examination for breast cancer (%),0.0,
Bihar,BR,Aurangabad,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,
Bihar,BR,Aurangabad,101. Women age 15 years and above who use any kind of tobacco (%),3.3,
Bihar,BR,Aurangabad,102. Men age 15 years and above who use any kind of tobacco (%),46.7,
Bihar,BR,Aurangabad,103. Women age 15 years and above who consume alcohol (%),1.1,
Bihar,BR,Aurangabad,104. Men age 15 years and above who consume alcohol (%),23.9,
Bihar,BR,Banka,1. Female population age 6 years and above who ever attended school (%),59.3,52.6
Bihar,BR,Banka,2. Population below age 15 years (%),36.1,38.9
Bihar,BR,Banka,"3. Sex ratio of the total population (females per 1,000 males)",1083.0,1006.0
Bihar,BR,Banka,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",991.0,766.0
Bihar,BR,Banka,5. Children under age 5 years whose birth was registered with the civil authority (%),73.8,80.8
Bihar,BR,Banka,6. Deaths in the last 3 years registered with the civil authority (%),32.8,
Bihar,BR,Banka,7. Population living in households with electricity (%),96.2,47.6
Bihar,BR,Banka,8. Population living in households with an improved drinking-water source1 (%),96.3,92.7
Bihar,BR,Banka,9. Population living in households that use an improved sanitation facility2 (%),38.2,15.8
Bihar,BR,Banka,10. Households using clean fuel for cooking3 (%),32.3,9.3
Bihar,BR,Banka,11. Households using iodized salt (%),90.1,89.7
Bihar,BR,Banka,12. Households with any usual member covered under a health insurance/financing scheme (%),13.6,16.0
Bihar,BR,Banka,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),23.7,
Bihar,BR,Banka,14. Women who are literate4 (%),55.7,
Bihar,BR,Banka,15. Women with 10 or more years of schooling (%),22.6,17.4
Bihar,BR,Banka,16. Women age 20-24 years married before age 18 years (%),49.4,48.0
Bihar,BR,Banka,17. Births in the 5 years preceding the survey that are third or higher order (%),2.4,3.4
Bihar,BR,Banka,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),19.2,10.6
Bihar,BR,Banka,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),62.8,27.7
Bihar,BR,Banka,20. Any method6 (%),71.5,26.9
Bihar,BR,Banka,21. Any modern method6 (%),55.7,25.8
Bihar,BR,Banka,22. Female sterilization (%),44.7,24.3
Bihar,BR,Banka,23. Male sterilization (%),0.2,0.0
Bihar,BR,Banka,24. IUD/PPIUD (%),0.7,0.5
Bihar,BR,Banka,25. Pill (%),2.1,0.3
Bihar,BR,Banka,26. Condom (%),4.7,0.5
Bihar,BR,Banka,27. Injectables (%),0.4,0.1
Bihar,BR,Banka,28. Total unmet need7 (%),9.7,18.9
Bihar,BR,Banka,29. Unmet need for spacing7 (%),4.8,8.2
Bihar,BR,Banka,30. Health worker ever talked to female non-users about family planning (%),21.7,11.8
Bihar,BR,Banka,31. Current users ever told about side effects of current method8 (%),50.0,28.1
Bihar,BR,Banka,32. Mothers who had an antenatal check-up in the first trimester (%),70.7,40.9
Bihar,BR,Banka,33. Mothers who had at least 4 antenatal care visits (%),31.7,16.8
Bihar,BR,Banka,34. Mothers whose last birth was protected against neonatal tetanus9 (%),93.6,95.9
Bihar,BR,Banka,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),24.5,17.0
Bihar,BR,Banka,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),14.7,0.9
Bihar,BR,Banka,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),84.0,80.6
Bihar,BR,Banka,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),72.3,45.4
Bihar,BR,Banka,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),8076.0,1132.0
Bihar,BR,Banka,40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.0,0.0
Bihar,BR,Banka,41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),74.7,
Bihar,BR,Banka,42. Institutional births (%),79.8,70.7
Bihar,BR,Banka,43. Institutional births in public facility (%),68.0,54.7
Bihar,BR,Banka,44. Home births that were conducted by skilled health personnel10 (%),3.8,4.5
Bihar,BR,Banka,45. Births attended by skilled health personnel10 (%),80.4,73.0
Bihar,BR,Banka,46. Births delivered by caesarean section (%),7.5,4.6
Bihar,BR,Banka,47. Births in a private health facility that were delivered by caesarean section (%),38.8,20.1
Bihar,BR,Banka,48. Births in a public health facility that were delivered by caesarean section (%),4.3,2.4
Bihar,BR,Banka,49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),88.1,64.9
Bihar,BR,Banka,50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),89.5,77.9
Bihar,BR,Banka,51. Children age 12-23 months who have received BCG (%),98.1,97.0
Bihar,BR,Banka,52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%),90.2,76.1
Bihar,BR,Banka,53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),92.9,80.2
Bihar,BR,Banka,54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),95.0,86.7
Bihar,BR,Banka,55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),42.3,
Bihar,BR,Banka,56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),2.2,
Bihar,BR,Banka,57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),93.8,64.5
Bihar,BR,Banka,58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%),42.8,64.0
Bihar,BR,Banka,59. Children age 12-23 months who received most of their vaccinations in a public health facility (%),99.1,99.1
Bihar,BR,Banka,60. Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.9,0.9
Bihar,BR,Banka,61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.9,7.3
Bihar,BR,Banka,62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),63.8,58.7
Bihar,BR,Banka,63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),41.4,29.3
Bihar,BR,Banka,64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),62.5,64.0
Bihar,BR,Banka,65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.3,2.3
Bihar,BR,Banka,66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),72.6,48.7
Bihar,BR,Banka,67. Children under age 3 years breastfed within one hour of birth15 (%),41.1,35.0
Bihar,BR,Banka,68. Children under age 6 months exclusively breastfed16 (%),56.9,54.3
Bihar,BR,Banka,69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),,23.1
Bihar,BR,Banka,"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",3.1,5.8
Bihar,BR,Banka,"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",,
Bihar,BR,Banka,"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",2.8,5.7
Bihar,BR,Banka,73. Children under 5 years who are stunted (height-for-age)18 (%),46.7,49.6
Bihar,BR,Banka,74. Children under 5 years who are wasted (weight-for-height)18 (%),26.9,26.0
Bihar,BR,Banka,75. Children under 5 years who are severely wasted (weight-for-height)19 (%),11.0,9.3
Bihar,BR,Banka,76. Children under 5 years who are underweight (weight-for-age)18 (%),45.8,48.5
Bihar,BR,Banka,77. Children under 5 years who are overweight (weight-for-height)20 (%),5.2,1.3
Bihar,BR,Banka,78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),23.8,32.0
Bihar,BR,Banka,79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),13.4,6.2
Bihar,BR,Banka,80. Women who have high risk waist-to-hip ratio (≥0.85) (%),70.7,
Bihar,BR,Banka,81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),77.8,70.4
Bihar,BR,Banka,82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),65.7,67.0
Bihar,BR,Banka,83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),68.6,67.4
Bihar,BR,Banka,84. All women age 15-49 years who are anaemic22 (%),65.9,67.0
Bihar,BR,Banka,85. All women age 15-19 years who are anaemic22 (%),60.4,65.6
Bihar,BR,Banka,86. Blood sugar level - high (141-160 mg/dl)23 (%),7.2,
Bihar,BR,Banka,87. Blood sugar level - very high (>160 mg/dl)23 (%),4.7,
Bihar,BR,Banka,88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.0,
Bihar,BR,Banka,89. Blood sugar level - high (141-160 mg/dl)23 (%),7.2,
Bihar,BR,Banka,90. Blood sugar level - very high (>160 mg/dl)23 (%),9.1,
Bihar,BR,Banka,91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.9,
Bihar,BR,Banka,92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.6,
Bihar,BR,Banka,93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.8,
Bihar,BR,Banka,94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.4,
Bihar,BR,Banka,95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.4,
Bihar,BR,Banka,96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,
Bihar,BR,Banka,97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.8,
Bihar,BR,Banka,98.Ever undergone a screening test for cervical cancer (%),0.6,
Bihar,BR,Banka,99.Ever undergone a breast examination for breast cancer (%),0.0,
Bihar,BR,Banka,100. Ever undergone an oral cavity examination for oral cancer (%),0.0,
Bihar,BR,Banka,101. Women age 15 years and above who use any kind of tobacco (%),1.8,
Bihar,BR,Banka,102. Men age 15 years and above who use any kind of tobacco (%),49.4,
Bihar,BR,Banka,103. Women age 15 years and above who consume alcohol (%),0.5,
Bihar,BR,Banka,104. Men age 15 years and above who consume alcohol (%),17.9,
Bihar,BR,Begusarai,1. Female population age 6 years and above who ever attended school (%),65.0,57.2
Bihar,BR,Begusarai,2. Population below age 15 years (%),36.4,40.0
Bihar,BR,Begusarai,"3. Sex ratio of the total population (females per 1,000 males)",1076.0,1044.0
Bihar,BR,Begusarai,"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1058.0,955.0
Bihar,BR,Begusarai,5. Children under age 5 years whose birth was registered with the civil authority (%),81.7,68.0
Bihar,BR,Begusarai,6. Deaths in the last 3 years registered with the civil authority (%),37.5,
Bihar,BR,Begusarai,7. Population living in households with electricity (%),96.2,64.9
Bihar,BR,Begusarai,8. Population living in households with an improved drinking-water source1 (%),99.1,99.5
Bihar,BR,Begusarai,9. Population living in households that use an improved sanitation facility2 (%),62.2,35.5
Bihar,BR,Begusarai,10. Households using clean fuel for cooking3 (%),45.2,16.5
Bihar,BR,Begusarai,11. Households using iodized salt (%),89.2,98.3
Bihar,BR,Begusarai,12. Households with any usual member covered under a health insurance/financing scheme (%),13.2,12.2
Bihar,BR,Begusarai,13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%),26.3,
Bihar,BR,Begusarai,14. Women who are literate4 (%),62.3,
Bihar,BR,Begusarai,15. Women with 10 or more years of schooling (%),34.1,21.4
Bihar,BR,Begusarai,16. Women age 20-24 years married before age 18 years (%),49.5,57.9
Bihar,BR,Begusarai,17. Births in the 5 years preceding the survey that are third or higher order (%),5.9,4.1
Bihar,BR,Begusarai,18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),12.1,15.4
Bihar,BR,Begusarai,19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),70.7,29.0
Bihar,BR,Begusarai,20. Any method6 (%),55.8,35.2
Bihar,BR,Begusarai,21. Any modern method6 (%),46.2,34.6
Bihar,BR,Begusarai,22. Female sterilization (%),36.7,32.6
Bihar,BR,Begusarai,23. Male sterilization (%),0.4,0.1
Bihar,BR,Begusarai,24. IUD/PPIUD (%),1.0,0.4
Bihar,BR,Begusarai,25. Pill (%),1.2,1.0
Bihar,BR,Begusarai,26. Condom (%),2.9,0.6
Bihar,BR,Begusarai,27. Injectables (%),1.2,0.0
Bihar,BR,Begusarai,28. Total unmet need7 (%),16.0,21.4
Bihar,BR,Begusarai,29. Unmet need for spacing7 (%),9.0,10.2
Bihar,BR,Begusarai,30. Health worker ever talked to female non-users about family planning (%),17.4,12.3
Bihar,BR,Begusarai,31. Current users ever told about side effects of current method8 (%),53.1,25.0
Bihar,BR,Begusarai,32. Mothers who had an antenatal check-up in the first trimester (%),46.5,33.0
Bihar,BR,Begusarai,33. Mothers who had at least 4 antenatal care visits (%),21.6,7.9
Bihar,BR,Begusarai,34. Mothers whose last birth was protected against neonatal tetanus9 (%),88.6,87.8
Bihar,BR,Begusarai,35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),21.4,5.9
Bihar,BR,Begusarai,36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),11.8,0.2
Bihar,BR,Begusarai,37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),87.8,76.0
Bihar,BR,Begusarai,38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),58.6,58.9
Bihar,BR,Begusarai,39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.),1710.0,1254.0
